x-axis,1
second,Volt
-50.00000E-03,-4.53015E-03
-49.95000E-03,+7.02764E-03
-49.90000E-03,+20.59548E-03
-49.85000E-03,+31.65075E-03
-49.80000E-03,+37.68090E-03
-49.75000E-03,+46.22362E-03
-49.70000E-03,+45.72111E-03
-49.65000E-03,+41.19849E-03
-49.60000E-03,+29.64070E-03
-49.55000E-03,+15.06784E-03
-49.50000E-03,-3.52513E-03
-49.45000E-03,-25.13317E-03
-49.40000E-03,-44.73116E-03
-49.35000E-03,-62.82161E-03
-49.30000E-03,-77.89698E-03
-49.25000E-03,-84.42965E-03
-49.20000E-03,-80.91206E-03
-49.15000E-03,-70.86181E-03
-49.10000E-03,-54.78141E-03
-49.05000E-03,-30.66080E-03
-49.00000E-03,-2.52010E-03
-48.95000E-03,+24.11307E-03
-48.90000E-03,+50.74623E-03
-48.85000E-03,+74.86683E-03
-48.80000E-03,+87.93216E-03
-48.75000E-03,+93.96231E-03
-48.70000E-03,+89.94221E-03
-48.65000E-03,+74.36432E-03
-48.60000E-03,+55.77136E-03
-48.55000E-03,+24.11307E-03
-48.50000E-03,-3.52513E-03
-48.45000E-03,-36.18844E-03
-48.40000E-03,-62.82161E-03
-48.35000E-03,-84.93216E-03
-48.30000E-03,-99.00251E-03
-48.25000E-03,-101.51507E-03
-48.20000E-03,-94.98241E-03
-48.15000E-03,-82.92211E-03
-48.10000E-03,-59.80653E-03
-48.05000E-03,-32.16834E-03
-48.00000E-03,-4.53015E-03
-47.95000E-03,+21.60050E-03
-47.90000E-03,+45.72111E-03
-47.85000E-03,+63.30904E-03
-47.80000E-03,+75.87186E-03
-47.75000E-03,+74.36432E-03
-47.70000E-03,+68.83668E-03
-47.65000E-03,+54.26382E-03
-47.60000E-03,+37.68090E-03
-47.55000E-03,+17.58040E-03
-47.50000E-03,-5.53518E-03
-47.45000E-03,-25.63568E-03
-47.40000E-03,-40.71105E-03
-47.35000E-03,-50.76131E-03
-47.30000E-03,-54.78141E-03
-47.25000E-03,-54.78141E-03
-47.20000E-03,-48.75126E-03
-47.15000E-03,-40.20854E-03
-47.10000E-03,-26.64070E-03
-47.05000E-03,-16.59045E-03
-47.00000E-03,-6.54020E-03
-46.95000E-03,+3.51005E-03
-46.90000E-03,+12.55528E-03
-46.85000E-03,+14.06281E-03
-46.80000E-03,+17.58040E-03
-46.75000E-03,+15.57035E-03
-46.70000E-03,+13.56030E-03
-46.65000E-03,+9.54020E-03
-46.60000E-03,+5.52010E-03
-46.55000E-03,-510.05E-06
-46.50000E-03,-3.52513E-03
-46.45000E-03,-6.03769E-03
-46.40000E-03,-8.55025E-03
-46.35000E-03,-8.04774E-03
-46.30000E-03,-7.54523E-03
-46.25000E-03,-6.03769E-03
-46.20000E-03,-4.53015E-03
-46.15000E-03,-4.02764E-03
-46.10000E-03,-4.53015E-03
-46.05000E-03,-3.02261E-03
-46.00000E-03,-2.52010E-03
-45.95000E-03,-4.02764E-03
-45.90000E-03,-4.53015E-03
-45.85000E-03,-4.53015E-03
-45.80000E-03,-4.53015E-03
-45.75000E-03,-1.51508E-03
-45.70000E-03,-1.51508E-03
-45.65000E-03,-1.01256E-03
-45.60000E-03,-510.05E-06
-45.55000E-03,-2.01759E-03
-45.50000E-03,-4.53015E-03
-45.45000E-03,-7.54523E-03
-45.40000E-03,-12.57035E-03
-45.35000E-03,-16.59045E-03
-45.30000E-03,-21.61558E-03
-45.25000E-03,-24.63065E-03
-45.20000E-03,-26.64070E-03
-45.15000E-03,-25.13317E-03
-45.10000E-03,-21.61558E-03
-45.05000E-03,-14.58040E-03
-45.00000E-03,-4.53015E-03
-44.95000E-03,+7.53015E-03
-44.90000E-03,+19.59045E-03
-44.85000E-03,+30.14322E-03
-44.80000E-03,+39.69095E-03
-44.75000E-03,+45.72111E-03
-44.70000E-03,+47.73116E-03
-44.65000E-03,+40.19347E-03
-44.60000E-03,+27.63065E-03
-44.55000E-03,+16.57538E-03
-44.50000E-03,-3.52513E-03
-44.45000E-03,-26.13819E-03
-44.40000E-03,-44.73116E-03
-44.35000E-03,-64.83166E-03
-44.30000E-03,-76.89196E-03
-44.25000E-03,-84.93216E-03
-44.20000E-03,-84.93216E-03
-44.15000E-03,-72.87186E-03
-44.10000E-03,-54.78141E-03
-44.05000E-03,-34.17839E-03
-44.00000E-03,-2.52010E-03
-43.95000E-03,+23.10804E-03
-43.90000E-03,+50.74623E-03
-43.85000E-03,+71.85176E-03
-43.80000E-03,+87.93216E-03
-43.75000E-03,+93.96231E-03
-43.70000E-03,+88.93719E-03
-43.65000E-03,+75.87186E-03
-43.60000E-03,+51.75126E-03
-43.55000E-03,+23.61055E-03
-43.50000E-03,-4.53015E-03
-43.45000E-03,-34.17839E-03
-43.40000E-03,-64.83166E-03
-43.35000E-03,-85.93718E-03
-43.30000E-03,-99.00251E-03
-43.25000E-03,-103.02261E-03
-43.20000E-03,-96.99246E-03
-43.15000E-03,-82.41960E-03
-43.10000E-03,-59.80653E-03
-43.05000E-03,-32.67085E-03
-43.00000E-03,-4.53015E-03
-42.95000E-03,+21.09799E-03
-42.90000E-03,+47.73116E-03
-42.85000E-03,+63.30904E-03
-42.80000E-03,+73.86181E-03
-42.75000E-03,+77.88191E-03
-42.70000E-03,+69.84171E-03
-42.65000E-03,+55.26884E-03
-42.60000E-03,+37.68090E-03
-42.55000E-03,+17.07789E-03
-42.50000E-03,-4.53015E-03
-42.45000E-03,-24.12814E-03
-42.40000E-03,-38.70100E-03
-42.35000E-03,-50.25879E-03
-42.30000E-03,-53.77638E-03
-42.25000E-03,-54.27889E-03
-42.20000E-03,-48.75126E-03
-42.15000E-03,-39.20352E-03
-42.10000E-03,-28.65075E-03
-42.05000E-03,-14.58040E-03
-42.00000E-03,-2.52010E-03
-41.95000E-03,+4.01256E-03
-41.90000E-03,+12.55528E-03
-41.85000E-03,+14.06281E-03
-41.80000E-03,+15.57035E-03
-41.75000E-03,+13.56030E-03
-41.70000E-03,+12.55528E-03
-41.65000E-03,+8.03266E-03
-41.60000E-03,+7.53015E-03
-41.55000E-03,-510.05E-06
-41.50000E-03,-4.53015E-03
-41.45000E-03,-3.02261E-03
-41.40000E-03,-4.53015E-03
-41.35000E-03,-8.04774E-03
-41.30000E-03,-6.54020E-03
-41.25000E-03,-5.03266E-03
-41.20000E-03,-6.54020E-03
-41.15000E-03,-6.03769E-03
-41.10000E-03,-3.52513E-03
-41.05000E-03,-4.53015E-03
